latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.493847,-0.1630249,23.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),wind_speed_10m (km/h),wind_direction_10m (°),cloud_cover (%)
2024-01-23T12:00,9.6,90,0.40,51,32.2,205,100
2024-01-23T13:00,10.0,89,0.10,51,35.9,211,100
2024-01-23T14:00,11.0,90,0.10,51,35.3,219,100
2024-01-23T15:00,11.5,91,0.10,51,35.8,220,100
2024-01-23T16:00,12.0,92,0.00,3,33.9,223,100
2024-01-23T17:00,12.3,91,0.00,3,35.9,227,100
2024-01-23T18:00,12.5,91,0.00,3,36.9,225,100
2024-01-23T19:00,12.6,91,0.00,3,36.7,226,100
2024-01-23T20:00,12.5,91,0.10,51,37.4,224,100
2024-01-23T21:00,12.6,91,0.00,3,36.4,224,100
2024-01-23T22:00,12.9,90,0.00,3,36.3,230,100
2024-01-23T23:00,13.0,88,0.00,3,35.1,238,100
2024-01-24T00:00,12.3,84,0.00,3,36.1,245,86
2024-01-24T01:00,12.0,86,0.10,51,34.1,245,100
2024-01-24T02:00,11.5,83,0.00,3,35.0,246,100
2024-01-24T03:00,10.7,82,0.00,3,32.6,247,80
2024-01-24T04:00,9.6,83,0.00,2,32.7,249,54
2024-01-24T05:00,9.0,80,0.00,3,32.3,253,99
2024-01-24T06:00,8.4,82,0.00,3,29.1,255,100
2024-01-24T07:00,8.3,81,0.00,3,28.8,254,98
2024-01-24T08:00,8.3,81,0.00,3,30.4,256,100
2024-01-24T09:00,8.6,79,0.00,3,29.3,256,99
2024-01-24T10:00,9.6,75,0.00,3,29.4,259,97
2024-01-24T11:00,10.3,72,0.00,3,28.2,259,100
2024-01-24T12:00,10.7,71,0.00,3,27.6,258,97
2024-01-24T13:00,10.8,66,0.00,3,28.3,263,95
2024-01-24T14:00,11.0,64,0.00,2,26.6,261,70
2024-01-24T15:00,10.7,66,0.00,3,23.1,259,100
2024-01-24T16:00,10.2,67,0.00,3,18.9,257,98
2024-01-24T17:00,9.7,69,0.00,3,18.6,252,91
2024-01-24T18:00,8.6,77,0.00,2,16.5,254,75
2024-01-24T19:00,8.0,82,0.00,2,13.4,250,71
2024-01-24T20:00,7.4,86,0.00,3,10.5,248,96
2024-01-24T21:00,7.1,90,0.00,3,10.0,244,92
2024-01-24T22:00,6.7,93,0.00,3,10.2,247,99
2024-01-24T23:00,5.8,95,0.00,3,8.7,246,95
2024-01-25T00:00,5.2,96,0.00,3,8.2,241,93
2024-01-25T01:00,4.1,97,0.00,3,8.7,240,100
2024-01-25T02:00,3.6,98,0.00,3,8.7,225,100
2024-01-25T03:00,4.2,97,0.00,3,7.5,197,100
2024-01-25T04:00,5.4,95,0.00,3,6.2,173,100
2024-01-25T05:00,6.9,91,0.00,3,6.2,173,100
2024-01-25T06:00,7.6,95,0.00,3,7.9,177,100
2024-01-25T07:00,8.6,94,0.00,3,12.3,187,100
2024-01-25T08:00,9.3,95,0.00,3,15.5,198,100
2024-01-25T09:00,9.8,95,0.00,3,14.7,202,100
2024-01-25T10:00,10.5,92,0.00,3,19.2,214,100
2024-01-25T11:00,10.8,91,0.00,3,20.4,221,100
2024-01-25T12:00,11.8,85,0.10,51,26.4,232,100
2024-01-25T13:00,11.7,87,0.00,3,17.7,218,100
2024-01-25T14:00,11.6,88,0.00,3,17.0,216,100
2024-01-25T15:00,11.7,87,0.00,3,18.3,212,100
2024-01-25T16:00,11.2,90,0.00,3,19.5,214,100
2024-01-25T17:00,10.7,93,0.00,3,19.5,214,100
2024-01-25T18:00,10.4,94,0.00,3,20.2,211,100
2024-01-25T19:00,10.5,94,0.00,3,21.4,216,100
2024-01-25T20:00,10.7,95,0.00,3,22.6,217,100
2024-01-25T21:00,11.3,94,0.00,3,24.3,220,100
2024-01-25T22:00,11.4,93,0.00,3,27.1,221,100
2024-01-25T23:00,11.4,92,0.00,3,27.6,220,100
2024-01-26T00:00,11.4,91,0.00,3,30.0,215,100
2024-01-26T01:00,11.8,92,0.20,51,29.2,210,100
2024-01-26T02:00,11.7,93,0.40,51,31.8,213,100
2024-01-26T03:00,11.9,91,0.00,3,31.1,224,100
2024-01-26T04:00,12.1,92,0.00,3,28.6,229,98
2024-01-26T05:00,11.5,92,0.80,53,32.7,249,100
2024-01-26T06:00,10.4,78,0.20,51,33.2,266,93
2024-01-26T07:00,8.9,71,0.00,0,32.0,285,8
2024-01-26T08:00,7.0,69,0.00,0,24.7,278,0
2024-01-26T09:00,6.7,67,0.00,0,24.4,279,0
2024-01-26T10:00,7.2,64,0.00,0,20.2,281,0
2024-01-26T11:00,7.9,60,0.00,0,21.6,281,0
2024-01-26T12:00,8.3,56,0.00,0,22.1,286,0
2024-01-26T13:00,8.7,54,0.00,0,19.1,282,0
2024-01-26T14:00,8.7,55,0.00,0,16.6,275,0
2024-01-26T15:00,8.4,57,0.00,0,13.4,265,0
2024-01-26T16:00,7.2,65,0.00,0,9.5,259,0
2024-01-26T17:00,4.9,75,0.00,0,8.4,250,0
2024-01-26T18:00,4.2,80,0.00,0,9.1,236,0
2024-01-26T19:00,3.8,84,0.00,0,10.5,232,0
2024-01-26T20:00,3.3,88,0.00,0,10.0,240,0
2024-01-26T21:00,2.9,89,0.00,0,10.5,248,0
2024-01-26T22:00,2.6,90,0.00,0,9.7,248,0
2024-01-26T23:00,2.2,90,0.00,0,9.4,247,6
2024-01-27T00:00,2.0,91,0.00,0,9.5,241,8
2024-01-27T01:00,1.7,93,0.00,1,8.7,246,32
2024-01-27T02:00,1.2,94,0.00,0,7.6,239,1
2024-01-27T03:00,0.8,93,0.00,3,7.2,233,100
2024-01-27T04:00,0.4,93,0.00,1,7.4,219,35
2024-01-27T05:00,-0.1,93,0.00,2,9.0,209,77
2024-01-27T06:00,-0.4,92,0.00,3,10.0,206,92
2024-01-27T07:00,0.4,92,0.00,3,7.8,202,80
2024-01-27T08:00,1.1,94,0.00,3,7.7,191,99
2024-01-27T09:00,3.7,90,0.00,3,10.2,188,100
2024-01-27T10:00,5.7,86,0.00,3,12.5,192,100
2024-01-27T11:00,7.4,80,0.00,3,12.0,196,100
2024-01-27T12:00,7.9,72,0.00,3,17.0,201,100
2024-01-27T13:00,8.2,73,0.00,3,18.6,212,100
2024-01-27T14:00,8.5,70,0.00,3,18.7,210,100
2024-01-27T15:00,8.1,71,0.00,3,15.9,193,100
2024-01-27T16:00,6.9,79,0.00,3,10.9,186,100
2024-01-27T17:00,4.6,89,0.00,3,8.4,170,100
2024-01-27T18:00,3.9,91,0.00,3,8.3,162,100
2024-01-27T19:00,3.4,91,0.00,3,8.9,153,95
2024-01-27T20:00,3.3,89,0.00,3,9.7,153,100
2024-01-27T21:00,3.9,85,0.00,3,9.9,161,100
2024-01-27T22:00,4.8,79,0.00,3,12.5,162,100
2024-01-27T23:00,4.9,77,0.00,3,9.8,174,100
2024-01-28T00:00,4.8,75,0.00,3,10.7,168,100
2024-01-28T01:00,2.1,85,0.00,3,10.1,163,92
2024-01-28T02:00,2.4,84,0.00,2,8.6,158,77
2024-01-28T03:00,2.3,86,0.00,1,8.9,166,42
2024-01-28T04:00,2.1,87,0.00,1,9.3,167,32
2024-01-28T05:00,2.0,88,0.00,1,8.9,159,36
2024-01-28T06:00,1.5,89,0.00,2,11.5,166,62
2024-01-28T07:00,1.4,90,0.00,3,12.1,163,99
2024-01-28T08:00,2.0,89,0.00,3,10.6,162,87
2024-01-28T09:00,4.6,84,0.00,2,8.4,170,78
2024-01-28T10:00,6.6,81,0.00,3,12.3,142,87
2024-01-28T11:00,8.4,78,0.00,3,9.7,153,100
2024-01-28T12:00,9.6,76,0.00,3,10.8,176,99
2024-01-28T13:00,10.8,75,0.00,3,13.4,188,100
2024-01-28T14:00,10.8,75,0.00,3,13.7,185,100
2024-01-28T15:00,10.2,78,0.00,3,12.3,175,100
2024-01-28T16:00,9.2,79,0.00,3,13.7,194,99
2024-01-28T17:00,7.6,85,0.00,2,11.6,206,74
2024-01-28T18:00,7.1,88,0.00,0,11.0,203,14
2024-01-28T19:00,6.8,90,0.00,2,10.7,220,74
2024-01-28T20:00,6.7,92,0.00,3,11.5,212,100
2024-01-28T21:00,7.1,91,0.00,3,12.6,207,100
2024-01-28T22:00,7.6,91,0.00,3,13.0,214,100
2024-01-28T23:00,7.7,92,0.00,3,12.7,215,100
2024-01-29T00:00,8.4,92,0.00,3,12.7,215,100
2024-01-29T01:00,9.4,94,0.00,3,12.7,215,100
2024-01-29T02:00,9.4,94,0.00,3,13.5,209,100
2024-01-29T03:00,9.6,94,0.00,3,15.0,207,100
2024-01-29T04:00,9.9,94,0.00,3,14.2,210,100
2024-01-29T05:00,10.0,95,0.00,3,13.5,209,100
2024-01-29T06:00,10.0,94,0.00,3,13.4,207,100
2024-01-29T07:00,10.0,94,0.00,3,12.6,193,100
2024-01-29T08:00,9.9,93,0.00,3,14.5,187,100
2024-01-29T09:00,10.3,92,0.00,3,17.4,186,100
2024-01-29T10:00,10.9,90,0.00,3,15.5,185,100
2024-01-29T11:00,12.0,86,0.00,3,15.4,191,100
2024-01-29T12:00,12.9,82,0.00,3,15.3,188,100
2024-01-29T13:00,12.9,85,0.00,3,18.4,192,94
2024-01-29T14:00,12.9,84,0.00,3,16.0,188,92
2024-01-29T15:00,12.2,85,0.00,3,15.1,180,99
2024-01-29T16:00,11.0,87,0.00,3,13.0,185,100
2024-01-29T17:00,10.0,89,0.00,3,13.7,180,100
2024-01-29T18:00,9.9,88,0.00,3,14.4,183,100
2024-01-29T19:00,10.4,85,0.00,3,15.9,186,100
2024-01-29T20:00,10.8,84,0.00,3,18.6,190,100
2024-01-29T21:00,12.1,78,0.00,3,22.7,191,100
2024-01-29T22:00,12.4,78,0.00,3,23.7,193,100
2024-01-29T23:00,12.6,79,0.00,3,25.4,196,100
2024-01-30T00:00,12.0,84,0.00,3,27.9,204,100
2024-01-30T01:00,11.7,86,0.00,3,26.3,203,100
2024-01-30T02:00,10.5,88,0.00,3,26.0,211,100
2024-01-30T03:00,9.8,89,0.00,3,24.6,215,100
2024-01-30T04:00,9.6,89,0.00,3,23.4,214,100
2024-01-30T05:00,9.6,89,0.00,3,22.0,220,100
2024-01-30T06:00,9.3,86,0.00,3,26.9,242,100
2024-01-30T07:00,8.3,82,0.00,3,24.0,251,100
2024-01-30T08:00,8.0,80,0.00,3,22.0,265,100
2024-01-30T09:00,7.8,78,0.00,3,21.0,265,100
2024-01-30T10:00,8.1,76,0.00,3,20.2,265,100
2024-01-30T11:00,8.6,74,0.00,3,23.6,278,100
2024-01-30T12:00,8.8,73,0.00,3,21.3,289,100
2024-01-30T13:00,8.5,72,0.00,3,17.9,289,100
2024-01-30T14:00,8.3,72,0.00,3,17.3,293,100
2024-01-30T15:00,7.9,74,0.00,3,14.1,302,100
2024-01-30T16:00,7.9,75,0.00,3,11.0,302,100
2024-01-30T17:00,7.6,77,0.00,3,5.0,291,100
2024-01-30T18:00,6.8,85,0.00,3,4.4,261,100
2024-01-30T19:00,6.4,85,0.00,3,4.7,261,100
2024-01-30T20:00,6.1,86,0.00,3,5.8,292,100
2024-01-30T21:00,6.1,86,0.00,3,5.4,312,100
2024-01-30T22:00,6.0,88,0.00,3,3.9,338,100
2024-01-30T23:00,4.9,91,0.00,3,5.8,22,93
2024-01-31T00:00,3.6,94,0.00,3,6.9,354,100
2024-01-31T01:00,5.3,93,0.00,3,1.6,207,96
2024-01-31T02:00,4.4,96,0.00,3,7.2,186,100
2024-01-31T03:00,3.2,97,0.00,3,7.9,219,100
2024-01-31T04:00,4.9,93,0.00,3,7.1,204,100
2024-01-31T05:00,4.8,92,0.00,2,7.9,204,67
2024-01-31T06:00,4.5,90,0.00,3,7.4,223,99
2024-01-31T07:00,5.1,85,0.00,3,9.4,203,100
2024-01-31T08:00,5.4,86,0.00,3,14.1,220,100
2024-01-31T09:00,6.2,80,0.00,3,17.4,236,87
2024-01-31T10:00,7.4,70,0.00,3,20.2,229,99
2024-01-31T11:00,8.3,65,0.00,3,23.2,226,88
2024-01-31T12:00,9.3,63,0.00,3,24.7,223,100
2024-01-31T13:00,8.7,66,0.00,3,24.0,220,99
2024-01-31T14:00,9.1,68,0.00,3,23.3,212,100
2024-01-31T15:00,9.5,75,0.00,3,26.0,227,100
2024-01-31T16:00,9.2,80,0.00,3,27.5,223,100
2024-01-31T17:00,9.4,85,0.00,3,28.3,226,100
2024-01-31T18:00,10.0,89,0.00,3,28.8,226,100
2024-01-31T19:00,10.5,87,0.00,3,29.0,235,100
2024-01-31T20:00,10.8,85,0.00,3,26.9,244,100
2024-01-31T21:00,11.0,85,0.10,51,25.3,244,100
2024-01-31T22:00,10.9,87,0.30,51,24.3,249,100
2024-01-31T23:00,10.8,88,0.10,51,21.1,262,100
2024-02-01T00:00,10.8,89,0.00,3,19.1,273,100
2024-02-01T01:00,10.1,93,0.00,3,15.1,269,100
2024-02-01T02:00,9.6,94,0.10,51,14.8,313,77
2024-02-01T03:00,7.5,85,0.00,3,15.2,338,88
2024-02-01T04:00,6.3,86,0.00,3,13.7,342,99
2024-02-01T05:00,5.0,88,0.00,3,11.1,335,99
2024-02-01T06:00,3.4,91,0.00,3,7.1,319,99
2024-02-01T07:00,2.3,91,0.00,3,8.1,315,100
2024-02-01T08:00,2.4,91,0.00,3,6.8,302,100
2024-02-01T09:00,4.2,88,0.00,3,9.0,286,93
2024-02-01T10:00,5.7,85,0.00,3,7.6,270,99
2024-02-01T11:00,6.9,80,0.00,3,7.6,275,99
2024-02-01T12:00,8.0,76,0.00,3,10.4,270,100
2024-02-01T13:00,8.7,65,0.00,3,12.4,280,89
2024-02-01T14:00,8.9,62,0.00,3,12.3,285,90
2024-02-01T15:00,8.6,61,0.00,3,11.2,274,100
2024-02-01T16:00,7.4,70,0.00,3,7.1,246,85
2024-02-01T17:00,4.8,81,0.00,3,7.3,250,100
2024-02-01T18:00,3.9,85,0.00,3,7.4,231,100
2024-02-01T19:00,4.0,84,0.00,3,10.2,228,95
2024-02-01T20:00,3.9,86,0.00,2,12.4,244,75
2024-02-01T21:00,3.6,89,0.00,1,13.8,242,49
2024-02-01T22:00,3.2,91,0.00,2,14.4,238,61
2024-02-01T23:00,3.0,91,0.00,2,14.6,237,54
2024-02-02T00:00,3.0,92,0.00,1,15.5,239,49
2024-02-02T01:00,3.9,88,0.00,1,17.9,242,47
2024-02-02T02:00,4.5,88,0.00,2,19.7,246,71
2024-02-02T03:00,4.8,90,0.00,3,19.5,251,98
2024-02-02T04:00,6.0,89,0.00,3,20.4,249,100
2024-02-02T05:00,7.3,87,0.00,3,22.0,249,100
2024-02-02T06:00,7.8,88,0.00,3,20.9,246,100
2024-02-02T07:00,8.4,90,0.00,3,20.8,242,100
2024-02-02T08:00,9.0,91,0.00,3,21.1,240,100
2024-02-02T09:00,9.9,89,0.00,3,22.9,244,100
2024-02-02T10:00,10.8,84,0.00,3,26.2,249,100
2024-02-02T11:00,11.6,80,0.00,3,31.8,260,100
2024-02-02T12:00,12.2,76,0.00,3,31.5,265,100
2024-02-02T13:00,12.4,77,0.00,3,31.5,263,99
2024-02-02T14:00,12.6,77,0.00,3,28.4,262,100
2024-02-02T15:00,12.6,79,0.00,3,27.3,258,100
2024-02-02T16:00,11.9,83,0.00,3,21.8,254,100
2024-02-02T17:00,11.6,85,0.00,3,22.2,253,100
2024-02-02T18:00,11.2,85,0.00,3,23.7,257,100
2024-02-02T19:00,11.1,85,0.00,3,24.2,259,100
2024-02-02T20:00,10.9,87,0.00,3,24.0,257,100
2024-02-02T21:00,10.9,87,0.00,3,23.9,254,100
2024-02-02T22:00,10.8,87,0.00,3,23.8,255,100
2024-02-02T23:00,10.5,89,0.00,3,23.5,255,99
2024-02-03T00:00,10.3,89,0.00,3,22.9,254,100
2024-02-03T01:00,10.4,89,0.00,3,22.0,252,100
2024-02-03T02:00,10.6,87,0.00,3,21.4,250,100
2024-02-03T03:00,10.4,88,0.00,3,23.1,247,100
2024-02-03T04:00,10.5,87,0.00,3,23.7,248,100
2024-02-03T05:00,10.5,87,0.00,3,23.4,247,100
2024-02-03T06:00,10.6,87,0.00,3,23.4,247,100
2024-02-03T07:00,10.6,87,0.00,3,22.3,252,100
2024-02-03T08:00,10.6,87,0.00,3,20.4,253,100
2024-02-03T09:00,10.9,87,0.00,3,20.7,250,100
2024-02-03T10:00,11.5,85,0.00,3,20.1,255,100
2024-02-03T11:00,12.3,82,0.00,3,27.1,259,100
2024-02-03T12:00,12.4,83,0.00,3,25.0,258,100
2024-02-03T13:00,12.3,83,0.00,3,24.8,257,100
2024-02-03T14:00,12.7,81,0.00,3,24.7,257,100
2024-02-03T15:00,12.8,81,0.00,3,23.7,256,100
2024-02-03T16:00,12.4,83,0.00,3,19.1,250,100
2024-02-03T17:00,11.9,87,0.70,53,21.2,249,100
2024-02-03T18:00,11.7,88,0.00,3,22.1,244,100
2024-02-03T19:00,11.7,87,0.00,3,22.9,251,100
2024-02-03T20:00,11.6,87,0.00,3,20.8,261,100
2024-02-03T21:00,11.3,88,0.00,3,21.0,258,100
2024-02-03T22:00,10.9,90,0.00,3,22.2,253,100
2024-02-03T23:00,10.9,90,0.00,3,21.8,254,100
2024-02-04T00:00,10.9,90,0.00,3,21.4,250,100
2024-02-04T01:00,11.3,90,0.00,3,22.4,251,100
2024-02-04T02:00,11.3,90,0.00,3,22.5,250,100
2024-02-04T03:00,11.3,89,0.00,3,24.1,250,100
2024-02-04T04:00,11.3,89,0.00,3,23.0,250,100
2024-02-04T05:00,11.2,89,0.00,3,22.7,247,100
2024-02-04T06:00,11.2,88,0.00,3,23.9,249,100
2024-02-04T07:00,11.2,88,0.10,51,25.0,243,100
2024-02-04T08:00,11.4,87,0.00,3,26.9,247,100
2024-02-04T09:00,11.6,86,0.00,3,26.9,254,100
2024-02-04T10:00,11.7,86,0.00,3,28.7,262,100
2024-02-04T11:00,11.8,82,0.00,3,29.3,264,100
2024-02-04T12:00,12.6,77,0.00,3,34.4,264,100
2024-02-04T13:00,13.3,73,0.00,3,35.4,261,100
2024-02-04T14:00,12.9,78,0.00,3,32.0,255,100
2024-02-04T15:00,12.7,81,0.00,3,27.6,250,100
2024-02-04T16:00,12.4,82,0.00,3,28.0,258,100
2024-02-04T17:00,11.9,83,0.00,3,26.9,258,100
2024-02-04T18:00,11.8,80,0.00,2,28.8,254,68
2024-02-04T19:00,10.7,83,0.00,3,27.7,254,100
2024-02-04T20:00,10.4,83,0.00,3,27.9,255,100
2024-02-04T21:00,10.3,83,0.00,3,27.9,255,100
2024-02-04T22:00,9.9,82,0.00,2,27.6,255,79
2024-02-04T23:00,9.0,85,0.00,2,26.9,254,61
2024-02-05T00:00,8.6,86,0.00,3,26.5,252,81
2024-02-05T01:00,8.6,86,0.00,3,27.3,252,96
2024-02-05T02:00,8.1,85,0.00,2,27.0,251,62
2024-02-05T03:00,7.6,87,0.00,3,25.6,250,98
2024-02-05T04:00,7.3,89,0.00,3,24.6,249,100
2024-02-05T05:00,7.5,87,0.00,3,25.0,247,100
2024-02-05T06:00,7.8,85,0.00,3,25.6,246,100
2024-02-05T07:00,8.1,84,0.00,3,25.0,243,100
2024-02-05T08:00,8.3,83,0.00,3,25.5,241,100
2024-02-05T09:00,8.8,81,0.00,3,27.4,240,97
2024-02-05T10:00,9.6,76,0.00,3,37.2,245,100
2024-02-05T11:00,10.3,75,0.00,3,36.8,247,100
2024-02-05T12:00,10.8,74,0.00,3,34.8,249,100
2024-02-05T13:00,11.2,71,0.00,3,36.6,245,100
2024-02-05T14:00,11.5,71,0.00,3,32.4,244,95
2024-02-05T15:00,11.2,73,0.00,3,30.8,241,100
2024-02-05T16:00,11.0,76,0.00,3,27.2,241,100
2024-02-05T17:00,10.7,78,0.00,3,26.1,235,97
2024-02-05T18:00,10.7,78,0.00,3,27.3,239,100
2024-02-05T19:00,10.5,77,0.00,3,25.7,236,100
2024-02-05T20:00,10.6,77,0.00,3,25.8,234,100
2024-02-05T21:00,10.5,79,0.00,3,28.8,233,100
2024-02-05T22:00,10.1,83,0.00,3,26.9,231,100
2024-02-05T23:00,10.9,82,0.00,3,27.8,233,100
2024-02-06T00:00,11.2,81,0.00,3,30.9,236,98
2024-02-06T01:00,11.6,77,0.10,51,30.6,238,96
2024-02-06T02:00,10.5,85,0.00,3,29.4,237,100
2024-02-06T03:00,11.2,81,0.00,3,30.4,236,100
2024-02-06T04:00,11.4,80,0.00,3,32.7,234,100
2024-02-06T05:00,11.6,79,0.00,3,32.8,234,100
2024-02-06T06:00,11.5,83,0.00,3,32.1,235,100
2024-02-06T07:00,11.6,83,0.10,51,31.9,238,100
2024-02-06T08:00,11.7,81,0.00,3,32.4,240,100
2024-02-06T09:00,11.8,80,0.00,3,32.4,241,100
2024-02-06T10:00,12.0,80,0.00,3,33.2,243,96
2024-02-06T11:00,12.2,75,0.10,51,34.5,247,100
2024-02-06T12:00,12.0,77,0.10,51,38.7,246,99
2024-02-06T13:00,13.3,70,0.00,3,32.8,237,100
2024-02-06T14:00,13.2,72,0.10,51,32.2,234,100
2024-02-06T15:00,12.5,77,0.00,3,33.1,228,100
2024-02-06T16:00,12.2,80,0.00,3,34.5,231,100
2024-02-06T17:00,11.9,82,0.00,3,34.6,231,100
2024-02-06T18:00,11.6,86,0.20,51,35.4,232,100
2024-02-06T19:00,11.5,86,0.50,53,35.5,230,100
2024-02-06T20:00,11.1,90,1.00,55,34.4,232,100
2024-02-06T21:00,11.2,90,1.50,61,32.6,233,100
2024-02-06T22:00,11.3,90,2.10,61,32.4,240,100
2024-02-06T23:00,11.3,90,2.30,61,30.3,240,100
2024-02-07T00:00,9.6,95,5.50,63,14.8,337,100
2024-02-07T01:00,5.1,95,2.10,61,20.1,36,100
2024-02-07T02:00,5.4,89,1.50,61,15.9,38,100
2024-02-07T03:00,4.7,91,0.40,51,14.8,56,100
2024-02-07T04:00,4.8,91,0.40,51,12.7,61,100
2024-02-07T05:00,4.9,89,0.10,51,12.5,57,100
2024-02-07T06:00,4.8,89,0.00,3,11.9,65,100
2024-02-07T07:00,4.7,92,0.00,3,11.1,65,100
2024-02-07T08:00,4.6,93,0.00,3,7.9,66,100
2024-02-07T09:00,5.3,85,0.00,3,12.3,75,100
2024-02-07T10:00,6.0,82,0.00,3,15.9,84,100
2024-02-07T11:00,6.8,77,0.00,3,15.8,90,100
2024-02-07T12:00,7.4,74,0.00,3,13.7,87,100
2024-02-07T13:00,6.7,78,0.00,3,10.9,81,100
2024-02-07T14:00,7.1,75,0.00,3,9.7,86,100
2024-02-07T15:00,7.2,74,0.00,3,8.5,78,100
2024-02-07T16:00,7.0,75,0.00,3,8.7,66,100
2024-02-07T17:00,6.5,78,0.00,3,6.5,71,100
2024-02-07T18:00,6.3,81,0.00,3,7.0,78,100
2024-02-07T19:00,5.9,84,0.00,3,6.5,93,100
2024-02-07T20:00,5.6,86,0.00,3,6.1,118,100
2024-02-07T21:00,5.5,85,0.00,3,6.9,133,100
2024-02-07T22:00,4.5,89,0.00,3,4.9,107,100
2024-02-07T23:00,3.8,93,0.00,3,4.6,108,100
2024-02-08T00:00,2.9,95,0.00,3,5.5,101,100
2024-02-08T01:00,3.1,96,0.00,3,6.0,107,100
2024-02-08T02:00,3.5,94,0.00,3,8.4,100,100
2024-02-08T03:00,4.2,92,0.20,51,11.6,83,100
2024-02-08T04:00,4.4,91,0.20,51,11.0,79,100
2024-02-08T05:00,4.4,93,0.40,51,13.5,81,100
2024-02-08T06:00,4.6,95,1.60,61,16.6,88,100
2024-02-08T07:00,4.6,93,2.30,61,18.5,97,100
2024-02-08T08:00,4.6,94,1.30,61,19.5,94,100
2024-02-08T09:00,4.9,96,1.50,61,18.7,92,100
2024-02-08T10:00,5.1,97,2.00,61,21.2,91,100
2024-02-08T11:00,6.1,97,1.00,55,19.4,101,100
2024-02-08T12:00,8.3,96,0.10,51,9.0,119,100
2024-02-08T13:00,8.9,95,0.40,51,8.3,175,100
2024-02-08T14:00,12.1,91,0.10,51,20.4,216,100
2024-02-08T15:00,12.2,91,0.00,3,21.7,212,100
2024-02-08T16:00,11.6,93,0.00,3,20.4,197,100
2024-02-08T17:00,11.1,93,0.60,53,19.7,198,100
2024-02-08T18:00,11.0,92,1.00,55,23.1,198,100
2024-02-08T19:00,10.6,90,1.00,55,22.2,197,100
2024-02-08T20:00,10.3,89,0.10,51,20.2,183,100
2024-02-08T21:00,10.1,89,1.50,61,21.3,161,100
2024-02-08T22:00,10.1,90,0.80,53,25.3,169,100
2024-02-08T23:00,10.3,90,0.40,51,24.9,178,100
2024-02-09T00:00,10.5,89,1.50,61,23.6,187,100
2024-02-09T01:00,10.7,90,0.10,51,22.5,196,100
2024-02-09T02:00,10.5,90,0.00,3,22.3,198,100
2024-02-09T03:00,10.0,91,0.00,3,21.7,192,90
2024-02-09T04:00,9.6,92,0.00,3,19.6,200,100
2024-02-09T05:00,9.3,93,0.00,3,17.8,198,100
2024-02-09T06:00,9.7,91,0.10,51,23.9,203,100
2024-02-09T07:00,9.5,91,1.30,61,23.7,197,100
2024-02-09T08:00,10.0,91,0.30,51,30.1,206,100
2024-02-09T09:00,10.7,89,0.00,3,31.5,216,99
2024-02-09T10:00,11.0,88,0.00,3,30.6,217,98
2024-02-09T11:00,11.4,87,0.10,51,32.8,219,89
2024-02-09T12:00,12.6,80,0.10,51,29.4,213,75
2024-02-09T13:00,12.0,83,1.50,61,31.0,216,88
2024-02-09T14:00,12.2,80,0.10,51,29.5,213,88
2024-02-09T15:00,12.1,79,0.10,51,26.7,207,41
2024-02-09T16:00,11.5,83,0.00,2,22.5,200,68
2024-02-09T17:00,10.5,88,0.00,3,20.0,198,100
2024-02-09T18:00,10.0,89,0.00,3,16.5,191,100
2024-02-09T19:00,9.7,91,0.90,53,14.8,180,100
2024-02-09T20:00,9.7,91,0.50,53,16.3,174,98
2024-02-09T21:00,9.9,91,0.00,3,18.2,189,100
2024-02-09T22:00,9.7,92,0.00,3,14.9,188,100
2024-02-09T23:00,9.4,93,1.20,55,13.9,201,100
2024-02-10T00:00,9.5,94,0.00,3,12.5,226,100
2024-02-10T01:00,9.1,97,0.00,3,10.8,217,100
2024-02-10T02:00,9.5,96,0.00,3,11.4,215,100
2024-02-10T03:00,9.4,96,0.00,3,9.9,224,100
2024-02-10T04:00,9.2,97,0.00,3,9.3,216,100
2024-02-10T05:00,9.1,97,0.00,3,9.2,211,100
2024-02-10T06:00,8.8,97,0.00,3,6.4,196,100
2024-02-10T07:00,8.2,97,0.00,3,6.5,183,100
2024-02-10T08:00,8.1,97,0.00,3,6.9,171,100
2024-02-10T09:00,8.5,93,0.00,3,10.0,167,100
2024-02-10T10:00,9.5,89,0.00,3,9.0,151,100
2024-02-10T11:00,10.7,84,0.10,51,10.5,158,100
2024-02-10T12:00,11.1,81,0.10,51,10.1,182,100
2024-02-10T13:00,11.4,83,0.00,3,11.2,180,91
2024-02-10T14:00,10.8,82,0.40,51,10.9,207,100
2024-02-10T15:00,11.0,76,0.00,3,9.0,217,100
2024-02-10T16:00,10.2,82,0.00,3,6.2,201,100
2024-02-10T17:00,9.2,86,0.10,51,5.8,180,100
2024-02-10T18:00,9.0,87,0.10,51,6.9,174,100
2024-02-10T19:00,8.6,91,0.30,51,7.2,177,100
2024-02-10T20:00,8.3,92,0.70,53,8.8,189,100
2024-02-10T21:00,8.1,91,0.30,51,6.6,135,100
2024-02-10T22:00,7.7,89,0.00,3,5.4,98,100
2024-02-10T23:00,7.1,90,0.00,3,5.2,102,100
2024-02-11T00:00,6.6,92,0.00,3,5.1,94,100
2024-02-11T01:00,7.1,95,0.00,3,5.4,98,99
2024-02-11T02:00,6.5,96,0.00,1,5.4,90,45
